id	original_sentence	aspect	label_id	label
0#44#0	Đúng với mô tả:9/10 Áo đẹp lắm cái j cũng ok nma t 1m63 56kg đặt size L nó như cái đầm ấy nên ai cở t suy nghĩ lại về size nhé	General	0	positive
100#109#0	chắc do mình xu nên áo này chữ hà nội in bị lỗi hay gì đó. nhưng chất lượng áo. đường chỉ vẫn được. tất cả ok	General	0	positive
46#78#0	màu sắc:đen đúng với mô tả:gần chất liệu:mỏng bình thường nha nói chung tạm ổn, giao hàng bao nhanh mấy cái còn lại đều okerl hết. hình ảnh và video để nhận xu thôi	General	1	neutral
0#6#0	áo đẹp, rất hài lòng về chất liệu và màu sắc. shop giao đúng size. giá cả hợp lý. sẽ tiếp tục ủng hộ shop.	General	0	positive
32#50#0	Màu sắc:Be Đúng với mô tả:đungs Áo sieu đẹp luôn ạ , e lười chụp fedback n mà áo y chang ảnh của shop lun , nói chung là áo sịn , đẹp lắm ạ	General	0	positive
46#52#0	giá rẻ mà áo oke lắm mn ơi. màu cũng đẹp nữa. 10 đỉm	General	0	positive
0#7#0	hàng ok giao hơi bị nhanh luôn, có điều vải này thì có vẻ hơi nóng. mọi người nên thử nhé!	General	0	positive
35#87#0	màu sắc:đen chất liệu:vải cực nóng đúng với mô tả:chả đúng tí nào áo cực khác trên live =))) chất vải xấu không chịu đc đúng là shop treo đầu dê bán thịt chó. hình ảnh chỉ mang tính chất nhận xu	General	2	negative
0#30#0	Hàng quá đẹp và chất lượng nha, dày dặn nhưng không hề nóng, hình in siêu thích và đẹp, form rộng rãi.	General	0	positive
0#27#0	đúng với mô tả:ko giống lắm chất liệu:thun màu sắc:hồng áo màu hồng kiểu hơi sậm ko dc tươi như trong hình sp. chất liệu cũng khác trước. nói chung là thay đổi	General	2	negative
60#94#0	chất liệu:cotton màu sắc:xanh đúng với mô tả:đúng mô tả sản phẩm chất lượng, rất đáng mong đợi. xin lỗi mọi người vì hình ảnh chỉ để nhận xu	General	0	positive
0#8#0	hàng đẹp, vải mát giá rẻ rất đang để mua, giao hàng cực kỳ nhanh luôn	General	0	positive
45#56#0	Chất liệu:?? Đúng với mô tả:đúng Màu sắc:kem Áo xinh cực, giao hàng nhanh nói chung là oke ( hình ảnh chỉ mang tính chất nhận xu)	General	0	positive
0#24#0	áo đẹp lắm nha mọi người. shop đóng gói hàng đẹp, giao đúng size, đúng mà. giao hàng nhanhnên mua nha mn, cskh chu đáo. sẽ ủng hộ shop tiếp	General	0	positive
25#161#0	màu sắc:ok chất liệu:tam đúng với mô tả:tạm cho 2 sao nhá thứ nhất chất lượng áo không ổn định. đây là lần thứ 2 mua bên shop rồi màu nào cũng có trải nghiệm rồi. áo màu đen mỏng lắm luôn đó với các màu áo khác mình chụp ở trên thứ 2 mua áo có in logo bên shop mình cũng có trải nghiệm luôn rồi, lần đầu mấy áo in không có keo dính gớm ra như chụp trong ảnh, 2 áo đen mua đôi mặc với chồng đều tèm lem keo. mọi ng có mua áo bên shop nên né màu đen và xám ra, đợt trc mình mua 2 áo xám 1 cái mỏng te 1 cái thì ok.	General	2	negative
0#13#0	Rất thất vọng . Ban đầu mk mua giặt 1 lần xong bị như bình cs chụp chữ Cloudzy. Shop cs đổi cho mk áo mới nhưng chất lại nhão và xấu hơn chất cũ rất nhiều nói chung thất vọng ạ . Lưu ý nha mn	General	2	negative
26#46#0	chất liệu:len màu sắc:đen đúng với mô tả:không mình thấy áo này vải mang đúng nóng, ngứa ngáy, không giống mẫu , form xấu , sẽ không mua lại	General	2	negative
0#10#0	áo đẹp nha, đúng size, maqjc thoải mái, 2 màu mình chọn tối màu nên tôn da, nên mua nhé mn. sẽ quay lại ủng hộ	General	0	positive
19#49#0	hàng đẹp như hình, vải thun sờ rất thích. mặc mát, size chuẩn mặc khá ok. :)) màu xanh thì hơi đứng tuổi chút. shop gói hàng kĩ giao hàng nhanh.	General	0	positive
13#32#0	màu sắc:đúng đúng với mô tả:đúng chất liệu:ok mình đã nhận được áo rồi, vải dày, áo mặc vừa vặn, mình kiệm lời thanks shop	General	0	positive
63#75#0	Chất liệu:cotob Màu sắc:trắng Đúng với mô tả:đúng với hình ảnh Sản phẩm oki. Giao hàng nhanh. Thấm hút tốtbko chờ sử dụng. Cho shop 5 sao. Lần sau ủng hộ tiếp	General	0	positive
0#22#0	áo đẹp lắm nha nên mua săn sale lên được giá rẻ chất lượng sp tốt sẽ ủng hộ shop tiếp	General	0	positive
0#97#0	mua lần thứ 2 của shop tổng 4 cái rồi ưng ý hài lòng vô cùng áo quá được chất lượng tuyệt bời lăm chúc đắt hàng có nhiêu mẫu để mua thêm giao hàng nhan đóng gói đẹp	General	0	positive
14#54#0	chất liệu:mát màu sắc:đen đúng với mô tả:đúng quá rộng	General	0	positive
26#41#0	shop giao hàng khá nhanh, sản phẩm xịn xò, vải mềm mịn,mặc mát, chiếc áo ở ngoài có màu xanh chuẩn hơn, rất tuyệt vời 	General	0	positive
0#6#0	áo đẹp chất vải dày dặn mua cho ny là chuẩn nha mn giao hàng khá nhanh chất lượng nha mọi người	General	0	positive
60#81#0	Chất liệu:mịn Màu sắc:trắng rất đẹp, vải mịn không bị nóng, nên mua nha mọi người, mình mua theo chiều cao chứ ko theo cân nặng, rất vừa ko rộng k chật m65	General	0	positive
42#52#0	chất liệu:áo thể thao màu sắc:xanh bạc hà áo rất đẹp. shop đonhs gói cực kỳ cẩn thận. nhưng ấn tượng nhất là cách bạn nhân viên xử lý vấn đề. cảm ơn nhiều và chúc shop thành công hơn nữa	General	0	positive
0#6#0	áo đẹp, giá rẻ, đường may đẹp k có chỉ thừa, chất vải thun cotton thấm hút mồ hôi tốt. lần tới sẽ ủng hộ tiếp. nên nhắn trước cho khách nếu hết hàng, đừng chỉ ghi “nợ 1 áo” trên đơn hàng.	General	0	positive
11#30#0	Màu sắc:be Áo xinh lắm mấy bạn, phù hợp với giá tiền, mọi người nên mua nhé	General	0	positive
14#49#0	màu sắc:trắng chất liệu:mỏng đúng với mô tả:đubgs	General	1	neutral
0#10#0	hàng cx đc vải mỏng vs hơi nóng	General	1	neutral
0#18#0	chất liệu:vải mỏng đúng với mô tả:đúng màu sắc:trắng	General	1	neutral
43#84#0	Vải đẹp, hình in đẹp mà giá cũng sinh viên Vô tình coi được mua thử mà ưng quá chừng	General	0	positive
0#12#0	áo rất đẹp ạ chất liệu nhìn rất sịn sò đường may kĩ k có chủ thừa mỗi cái giao hàng hơi lâu chút	General	0	positive
0#7#0	hàng ok	General	0	positive
0#6#0	áo đẹp giao hàng nhanh đóng gói hàng cẩn thận rất hài lòng với dvu của shop	General	0	positive
0#6#0	đồ đẹp chất mát mỏng vừa phải, siêu ưng luôn á. giá cả lại phải chăng. chân ái đây rồi 	General	0	positive
29#35#0	vải mặc rất mát, không nhăn, rất ok và rất vừa túi tiền. cảm ơn shop rất nhiều	General	0	positive
0#6#0	áo đẹp.màu sắc cũng đẹp.đơn vị vận chuyển hơi kém.nhưng nói chung rất là ưng cái áo nên vẫn đánh giá shop 5	General	0	positive
0#15#0	hàng đẹp lắm mn ..phù hợp với giá tiền, vải thun mỏng mát êm đẹp	General	0	positive
133#147#0	áo vải đẹp. xử lý đơn hàng và giao hàng nhanh. đã mua lần t2. lần trước mua màu be có ảnh anh ny mang. m65 57kg mang size l vừa đẹp. rcm nên mua ạ.	General	0	positive
0#54#0	áo đẹp lắm nhé mọi người ơi. mình mua là cái thứ 2 rồi. giao hàng siêu nhanh. k ngờ giá này lại mua được chiếc áo chất lượng như thế	General	0	positive
95#115#0	màu sắc:đẹp chất liệu:cx đ đúng với mô tả:đẹp đúng với mô tả mà hơi nhạt so với hình ko ưng lm nhưng như vậy cx đ r	General	1	neutral
72#94#0	Áo xinh, màu đẹp, mình săn sale nên giá hai áo có gần 3xx thôi quá hời, nên mua nha mọi người.	General	0	positive
34#38#0	chất liệu:vải nóng đúng với mô tả:chán màu sắc:nâu đừng mua,nhìn chán luôn	General	2	negative
34#65#0	Màu sắc:Hồng pastel Chất liệu:xịn Đúng với mô tả:Đúng Nên mua nha!!	General	0	positive
0#22#0	chất lượng sản phẩm ok, thời gian giao hàng nhanh, đóng gói sản phẩm ok, shop nhiệt tình, đáng tiền, sẽ quay trở lại mua.	General	0	positive
0#11#0	Áo xinh lắm giao hàng nhanh đóng gói kĩ càng nên mua nha chất vải ổn giá hợp lí	General	0	positive
22#49#0	Chất liệu:vãi dày tốt áo đẹp chất lượng bà con ơi! ship nhanh chóng nhân viên thân thiện,dịch vụ chăm sóc khách hàng của shop rất tốt.không tự dưng khen shop đâu nhé đồ gì mà vừa chất lượng vừa có giá vô cùng rẻ	General	0	positive
44#63#0	chất liệu:thoáng mát màu sắc:đúng với mô tả đúng với mô tả:đúng với mô tả sẽ ủng hộ shop nếu có dịp	General	0	positive
0#12#0	sản phẩm tốt giao hàng nhanh chất lượng tuyệt vời ủng hộ shop lần sau nên mua nha mọi người 	General	0	positive
0#43#0	hàng chất lượng tuyệt vời lắm nha mọi người vải đẹp nữa giá thế mà mua được cái áo như này thì không có chỗ chê lần sau mua tiếp và ủng hộ shop	General	0	positive
47#78#0	sản phẩm tốt. giá hợp lý. giao hàng khá nhanh. mọi người nên mua nhé. ok lắm ạ	General	0	positive
14#22#0	đóng gói đẹp, siêu ưng, săn đc sale giá rẻ nữa 100 điểm ạ	General	0	positive
0#63#0	sản phẩm tốt , chất lượng, chắn chắn, cầm êm tay, rất đáng mua.	General	0	positive
57#76#0	săn được deal cực ngon. giá chỉ bằng một nửa mà mua được chiếc áo chất lượng. áo mặc mát, size đúng kích thước, vải mềm. 5 sao cho shop nhé!	General	0	positive
82#107#0	chất lượng vượt quá giá thành. vải áo đẹp mà ko nóng đâu ạ. săn sale giá quá hời. sẽ tiếp tục ủng hộ shop ạ	General	0	positive
57#78#0	đúng với mô tả:xấu chất liệu:mỏng màu sắc:trắng vãi mỏng kh giống hình rất xấu	General	2	negative
0#16#0	sản phẩm rất đep, shop tận tình tư vẫn. cho shop 10đ	General	0	positive
47#51#0	giao hàng nhanh ,áo đằng sau thì bung hết chữ ,chán .	General	2	negative
19#39#0	bông hoa in hơi bé nhưng mình vẫn thích	General	0	positive
46#55#0	áo đẹp, vải đẹp, form chuẩn. giao hàng nhanh. tuyệt vời	General	0	positive
0#31#0	chất lượng sp ngoài cả mong đợi. m ko biết chụp nên hơi dìm hàng xíu. màu đúng hình shop chụp đẹp. tiếp tục ủng hộ shop.	General	0	positive
51#57#0	Đúng với mô tả:đúng Chất liệu:khá ổn Màu sắc:trắng Sp đẹp đóng gói khá chắc chắn vải hơi mỏng, phù hợp giá tiền	General	0	positive
0#47#0	đúng với mô tả:đúng màu sắc:đúng chất liệu:đúng em có đi làm về r em nói là anh ngủ đi mai còn dậy	General	1	neutral
54#92#0	đúng với mô tả:đúng chất liệu:cotton màu sắc:xanh đen áo đẹp nha. mua cho bố mà bố thích lắm sẽ ủng hộ shop dài dài	General	0	positive
64#104#0	đúng với mô tả:y như ảnh nha mn màu sắc:đen chất liệu:cotton su hàng rất đẹp nha mn nên mua siu xink lun:33	General	0	positive
0#24#0	hàng y như hình luôn nhé, chất đẹp kiểu gai gai mịn mịn mặc mát.theo mình thấy cổ áo có vẻ hơi to và mềm đáng mua nhé	General	0	positive
48#68#0	chất liệu:vải dày màu sắc:áo polo màu xám nhạt. đúng với mô tả:10/10 áo vải dày . form đẹp chuẩn. shop giao hàng nhanh. sẽ ủng hộ shop lâu dài	General	0	positive
0#24#0	đúng với mô tả:gần giống màu sắc:trắng chất liệu:vải form áo đẹp. chất vải hơi nóng. mở áo ra có mùi thơm. giao hàng nhanh.	General	1	neutral
26#67#0	chuẩn bị và giao hàng lâu nhưng áo đẹp, xứng đáng thời gian chờ đợi 	General	0	positive
149#210#0	Đúng với mô tả:hình sao sản phẩm vậy Chất liệu:thun cotton Màu sắc:kem (be) Hàng oke nha có túi zip chống nước vải mát lạnh luôn ít chỉ thừa oke nha mua lần thứ 3 nên ko còn j để khen nữa k nói chung là nên mua	General	0	positive
0#40#0	đúng với mô tả:kh giống với mô tả và ảnh màu sắc:kh giống	General	2	negative
239#270#0	Đúng với mô tả:đúng Màu sắc:trắng Áo chất cực mát, sờ vào là thấy mát luôn. Size áo chuẩn, 1 local brand triển vọng. Tuy nhiên, áo vẫn có vài đường chỉ chưa được đẹp mắt cho lắm như hình cuối. Nếu có thể cải thiện được thì sẽ tốt hơn nữa. Nói chung áo này rất ưng ý mình. Chắc chắn sẽ có mua lại nữa	General	0	positive
29#43#0	chất liệu:rất ok màu sắc:đẹp hàng đẹp chuẩn , gói hàng cẩn thận tỉ mỉ , mình rất hài lòng, xẽ ủng hộ shop dài dài	General	0	positive
27#86#0	chất liệu:ok màu sắc:trắng đúng với mô tả:ok mình mới nhận hàng, áo nhìn đẹp như mô tả, vải mềm mịn, mát, chưa mặc nên ko biết vừa ko	General	0	positive
29#46#0	chất liệu:mỏng màu sắc:trắng đúng với mô tả:ko hình ảnh mang tính chất minh họa	General	1	neutral
29#41#0	Hình ảnh chỉ mang tc nhận xu hàng rât đẹp chất vải dày dặn đóng gói chắc chắn giao hàng nhanh sẽ ủng hộ shop	General	0	positive
74#108#0	đúng với mô tả:5/10 màu sắc:nâu chất liệu:vải áo mỏng giặt 1 lần chắc nát khác màu vs hình tóm lại k nên mua	General	2	negative
69#88#0	Đúng với mô tả:đúng Màu sắc:kem Áo xinh lắm luôn í, vải cũng dày dặn nói chung là rất ok. Hình ảnh chỉ để nhận xu	General	0	positive
0#23#0	Quá xinh cho 1 chiếc áo , shop chăm sóc khách hàng rats chu đáo tận tình. Mng vô kua utng hộ shop đi sẽ không làm bạn thất vọng đâu. 100*	General	0	positive
32#45#0	chất liệu:vải không giống hình. nhưng vẫn ưng	General	0	positive
0#50#0	mọi người nên mua nha, đẹp lắm, sẽ tiếp tục ủng hộ, rất đáng tiền, thời gian giao hàng nhanh, phục vụ chu đáo, chất vải ok lắm, ông xã mình rất thích	General	0	positive
17#78#0	giao hàng nhanh, chất lượng đep m đã mua mấy cái áo colmate ròi sẽ ủng hộ shop	General	0	positive
0#7#0	áo đẹp, hợp giá tiền, size l 1m7 65 kí mặc vừa, rất đẹp, nên mua, sẽ ủng hộ shop	General	0	positive
24#47#0	mua lại lần 2 của shop, chất lượng sản phẩm tốt, form áo đẹp, màu đẹp, ko có chỉ thừa. rất đáng tiền. sẽ ủng hộ shop tiếp ạ. cám ơn shop.	General	0	positive
0#8#0	hàng đẹp chất xịn lắm mọi người nên mua nhé, mình mua lần 2 rồi nên chất lượng hay k mình bít nè, shop uy tín	General	0	positive
30#42#0	chất liệu:cotton màu sắc:xanh sản phẩm tốt, giá hợp lý, giao hàng nhanh. nhân viên giao hàng tốt. thân thiện	General	0	positive
43#49#0	Giao hàng nhanh Đóng gói sản phẩm cẩn thận Áo đẹp không có nóng	General	0	positive
72#101#0	chất vải khá ổn,mình nghĩ trong tàm giá thì k còn chiếc áo nào hơn đâu, recomend mng chiếc áo này nhe!	General	0	positive
0#25#0	rất tuyệt vời. áo rất đẹp. vải dày dặn. shop giao đúng màu, đúng size. áo giống hình. lần trước mua màu hồng đẹp quá nay mua thêm 2 cái nữa. sẽ ủng hộ shop.	General	0	positive
78#114#0	chất liệu:vải không quá dày mặc thoáng thoải mái màu sắc:màu sắc đúng với ảnh áo rất đẹp đây là lần thứ 2 mình mua	General	0	positive
0#6#0	áo đẹp, giá rẻ, shop tư vấn siêu siêu nhiệt tình, sẽ ủng hộ tiếp trong tg tới	General	0	positive
37#43#0	Chất liệu:Tốt Shop đóng gói cẩn thận,áo đẹp,Đúng size.Rất hài lòng về sản phẩm	General	0	positive
0#44#0	ok, đã nhận được hàng và đã test, áo rất đẹp lại vừa vặn, shop chốt và giao hàng rất nhanh	General	0	positive
26#44#0	chất liệu:tốt màu sắc:tốt đúng với mô tả:tốt giao hàng nhanh, shop nhiệt tình. đồ đẹp. sẽ ủng hộ tiếp! tks.	General	0	positive
0#7#0	áo đẹp, đường may rất cẩn thận, màu như hình luôn. rất ưng ý. tks shop.	General	0	positive
27#45#0	chất liệu:mỏng màu sắc:đen tốt đúng với mô tả	General	0	positive
34#44#0	ảnh vf video chỉ mang tc minh hoạ áo đẹp lắm nhưng nên mua lúc sale cho rẻ m.n ạ cứ mua đúng size shop cho vừa và đẹp lắm mua nhiều lần r nên tin tưởng chất lượng sp	General	0	positive
28#67#0	màu sắc:đúng chất liệu:mỏng đúng với mô tả:không đúng như trên hình chất vải mỏng .hình kiểu khác ngoài cũng khác	General	2	negative
0#19#0	rất đáng mua nhé mn, dịch nhưng giao hàng siêu nhanh, form lên chuẩn, chất rất mát	General	0	positive
0#16#0	sản phẩm rất đẹp. giao hàng nhanh. shop tư vấn nhiệt tình. sẽ ủng hộ shop trong thời gian tới	General	0	positive
0#19#0	đúng với mô tả:đúng chất liệu:hơi mỏng màu sắc:đẹp sản phẩm phù hợp với giá tiền	General	0	positive
41#78#0	shop giao hàng nhanh. tư vấn nhiệt tình. chất lượng áo so với giá tiền rất tốt. có điều thấy ghi 95% cotton nhưng chắc đâu phải. dù sao giá rẻ, may đẹp. chúc shop bán được nhiều hàng	General	0	positive
104#138#0	Áo đẹp nhức nách lun nha, nên mua. Nma size hơi rộng nhê, t 1m6 size L qua mông é, biết thía mua M ;-;. Nma nói chung áo đẹp sẽ mua lại ạa	General	0	positive
0#36#0	chắc lượng sản phẩm tuyệt vời áo đẹp. hút mồ hôi tốt tụi co giãn tốt size đúng như đã miêu tả giao hàng nhanh còn có thư cảm ơn mua lần đầu như rất ưng sẽ có lần hai và lần 3 nữa like shop	General	0	positive
135#164#0	Chất liệu:cotton Đúng với mô tả:đúng Màu sắc:be Chất liệu vải rất đjep nha cà nhà , form áo siêu chuẩn , mặc lên rất đẹp k bị rộng quá ncl okeala cả nhà nên mua nha mọi khi nhưng không thể thiếu được trong phòng ngủ đc 6	General	0	positive
13#32#0	màu sắc:đúng đúng với mô tả:đúng nhưng hơi dày chất liệu:dày hàng ok lắm nha hơi dày nhưng với số tiền ấy mình ko đòi hỏi gì nhiều nên mya nha mọi người phù hợp với túi tiền lắm nha	General	0	positive
36#68#0	Chất liệu:cotton Màu sắc:hồng pasel Đúng với mô tả:yeppp Áo mặc xinh , m50 size M vừa , ko quá dài độ dài ưng,	General	0	positive
25#39#0	giá ưu đãi, gửi đúng màu chất lượng đẹp. shop tư vấn nhiệt tình, em mua tặng chồng về thích sẽ ủng hộ thêm. cảm ơn.	General	0	positive
24#53#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok áo cũng đẹp mà mua 1 lần size l thì chật mà mua xl thì lại rộng vcl	General	0	positive
0#36#0	Áo đẹp lắm luôn Chất lượng tuyệt vời Shop giao hàng nhanh chóng	General	0	positive
107#168#0	Đúng với mô tả:đúng Chất liệu:vải Màu sắc:nâu Áo rất đẹp lun, tuy cổ áo hơi nhỏ, vải theo mình là khá nóng nhưng mà mình thích áo này. Mọi người nên mua nha, đẹp lắm í.	General	0	positive
0#15#0	cũng đẹp nha mn ( hình ảnh để nhận xu ạ)	General	0	positive
32#50#0	Đúng với mô tả:đúng Màu sắc:kem Áo xinh lắm luôn í, vải cũng dày dặn nói chung là rất ok. Hình ảnh chỉ để nhận xu	General	0	positive
26#53#0	chất liệu:đẹp màu sắc:đen đúng với mô tả:đúng sịn lắm hình ảnh mang tính chất nhận xu cho shop 10 sao	General	0	positive
73#94#0	giao hàng nhanh,đóng gói cẩn thận,chất vải thì trên cả tuyệt vời luôn ák,ko ngờ áo đẹp đến vậy,sẽ ủng hộ shop những lần sau 	General	0	positive
30#46#0	shop chuẩn bị hàng nhanh lém, mình thấy áo đẹp, màu cũng đẹp, vải với mức giá này là quá đẹp zòi	General	0	positive
0#16#0	sẽ không mua lại	General	2	negative
0#20#0	đúng với mô tả:không chất liệu:cotton áo quá bé so với ảnh , phí tiền	General	2	negative
0#6#0	áo đẹp vải mát đường may chắc chắn .do chụp buổi tối nên màu không chuẩn như ở ngoài . sẽ ủng hộ shop thêm sản phẩm khác nữa , đáng đồng tiền bát gạo lắm	General	0	positive
60#78#0	￼chất vải đẹp. ship nhanh mới đặt mà nay nhận rồi. hộp đẹp. sẽ ủng hộ thêm nữa	General	0	positive
49#89#0	giá cả chưa được hợp lý lắm, logo in bị lệch áo, mọi người nên xem xét kĩ trước khi mua ạ	General	2	negative
11#34#0	Màu sắc:be Áo đẹp xinh tốt nên mua giao hàng nhanh shop tư vấn dễ thương nên mua	General	0	positive
98#105#0	Màu sắc:be Áo đẹp lắm nha. Chất cotton mềm, mịn mát kh bị xù.săn sale còn 88k đáng tiền lắm luôn. Nên mua	General	0	positive
0#5#0	ổn áp	General	0	positive
25#97#0	Màu sắc:be Chất liệu:vãi Áo đẹp lắm luôn, màu chuẩn. Nên mua nha mọi người. Lần sau mình mua thêm.	General	0	positive
0#29#0	k ngờ áo lại đẹp đến thế luôn đóng gói hàng cận thận mình mua tặng bố mình mặc lên như trẻ ra 10 tuổi luôn á 	General	0	positive
14#33#0	giá quá ổn và chất lượng cũng oke, áo ko có chỉ thừa nhiều nên rất đáng đồng tiền.	General	0	positive
37#116#0	chất liệu:tốt màu sắc:xanh xám trắng đúng với mô tả:ok sản phẩm tốt .shop giao đúng màu đúng kích thước.rất hài lòng.chất lượng tốt so vs giá cả.rất đáng để mua	General	0	positive
31#99#0	chất liệu:đẹp màu sắc:đúng màu đúng với mô tả:đẹp lắm áo đẹp lắm đúng mẫu nha mọi người nên mua nha	General	0	positive
0#6#0	áo tốt phù hợp vs giá nhưng kích thước hơi chật	General	0	positive
31#50#0	packing khá đẹp, sản phẩm tốt, giao hàng khá nhanh, đáng tiền lắm nha mn	General	0	positive
46#80#0	Đúng với mô tả:đúng Màu sắc:đẹp Chất liệu:đẹp Sản phẩm đẹp nha mọi người nên mua,shop giao hàng nhanh đóng gói cẩn thận bao bì đẹp	General	0	positive
0#22#0	Áo đẹp lắm nha quý zị, áo có tag hông, tag cao su sau lưng nữa, vải siu đẹp, cổ bo và đường chỉ may siu chỉn chu, săn có 96k à rẻ mà đẹppp nên mua nha tr	General	0	positive
26#50#0	chất liệu:c màu sắc:trắng đúng với mô tả:ok áo đẹp, vải mát, nhẹ, size hơi bé, mk nghĩ nên nhích lên 1 size mặc sẽ thoải mái hơn	General	0	positive
19#37#0	chất liệu:chất mát đúng với mô tả:đẹp màu sắc:đẹp	General	0	positive
52#74#0	đúng với mô tả:khá giống màu sắc:trắng chất liệu:ổn cũng ổn nên mua nha mn ( hình ảnh chỉ mang tính chất nhận xu)	General	0	positive
0#11#0	ok :):) tạm	General	1	neutral
78#91#0	áo vải đẹp, thoáng mát, không nhăn. mua được ngày flash sale nên giá cực mềm. rất hài lòng.	General	0	positive
34#53#0	sản phẩm colmate mình thấy giá ổn mà chất lượng ok nè, đóng gói chắc chắn có hộp màu đen bên trong đẹp nữa, mình mua tặng bạn trai và em trai rất ok.	General	0	positive
68#99#0	Chất liệu:vải mặc được Đúng với mô tả:dung qua dung Màu sắc:be nhat Sản phẩm tuyệt vời ông mặt trời, giao hàng nhanh, chất lượng tốt, 100 điểm , mọi người nên mua nha, ok la đó mấy bàa	General	0	positive
24#41#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok hài lòng với chất lượng và giá cả. sẽ mua thêm. sẽ mua thêm màu khác	General	0	positive
0#29#0	chất lượng sản phẩm tuyệt vời. chất liệu đẹp. lên form ổn. rất đáng tiền	General	0	positive
26#70#0	chất liệu:đẹp màu sắc:đẹp đúng với mô tả:đẹp chưa bao giờ thất vọng ạa	General	0	positive
24#56#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok sản phẩm ok ổn hình ảnh mang tính chất minh hoạ lấy xu 200	General	0	positive
47#84#0	chất liệu:vai thun mat me màu sắc:xanh rêu đậm đúng với mô tả:chính xác sản phẩm tốt. vải mỏng vừa mát nhưng không bị mất form. ai mặc thoải mái thì hãy up 1 size nhé	General	0	positive
0#44#0	ưng cái bụng dễ sợ luôn mn ạ, nên mua nha mn, lúc đầu mở ra thấy vải có vẻ dày và nóng mà không phải vậy nha, vải dày vừa phải .. chắc chắn là sẽ còn mua mua nữa cho shop, đg may đẹp..	General	0	positive
59#79#0	màu sắc:đẹp đúng với mô tả:chuẩn chất liệu:tốt áo đẹp lắm, shop thật dễ thương. shop nên để thêm size 3xl cho mọi người có thêm sự chọn lựa nhé.	General	0	positive
0#10#0	áo rất đẹp mua lần 2 rồi giao hàng cấp tốc shiper biết nhà luôn rồi vì mua quá nhiều đơn vận chuyển bằng ninja van hết 	General	0	positive
39#88#0	hình ảnh chỉ mang tính chất nhận xu ạ. đã mua của shop nhiều lần rất ưng, chất lượng tốt, giao hàng nhanh	General	0	positive
0#6#0	áo đẹp chất cũng đẹp, giá này là quá rẻ cho một cuộc tình! nên mua nha mn	General	0	positive
0#20#0	sản phẩm nên mua nha mình k hài lòng cách đóng gói lắm nhưng sp xinh quá	General	0	positive
0#11#0	sản phẩm ok mặc khá mát, tư vấn nhiệt tình :)))))))))))))))))	General	0	positive
0#6#0	áo đẹp, chất liệu tốt, giáo hàng nhanh, xinh lung linh, sẽ ủng hộ lần tiếp theo	General	0	positive
0#29#0	chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn	General	0	positive
0#4#0	đẹp, nhìn ưng mắt, giao nhanh, đúng màu. sẽ ủng hộ shop nhiều nữa	General	0	positive
151#172#0	Đúng với mô tả:y hình Màu sắc:be Chất liệu:vải Sản phẩm tuyệt vời, áo mặc thoải mái lắm ạ, vải chất lượng mặc mát, không chỉ thừa đường may chỉnh chu. Nói chung xinh lắm ạ. Hàng giao nhanh. Sẽ ủng hộ lần nữa ạ	General	0	positive
32#58#0	Chất liệu:vair thun Màu sắc:kem Đúng với mô tả:đúng áo đẹp mặc mát xinh xỉu.Ai đọc được đánh giá này làm ơn mua típ em mấy bé card dưới đây nha để em kím tiền mua áo ủng hộ sốp.FB Trà Dâu nhía cả nhà yêu	General	0	positive
41#61#0	shop giao hàng nhanh, đóng gói cẩn thận. hài lòng về sản phẩm, sẽ ủng hộ shop khi có nhu cầu. tặng shop 5 sao!	General	0	positive
0#8#0	áo ok ạ, giá oke so với chất lượng giao hàng nhanhh	General	0	positive
106#136#0	chất liệu:mềm màu sắc:chuẩn đúng với mô tả:ok hàng chuẩn đúng màu với hình ảnh,chất liệu ok giá cả hợp lí thời gian hiao hàng cũng nhanh,tặng dhop 5sao	General	0	positive
0#6#0	áo đẹp, giao hàng nhanh, đặt từ trưa hôm qua, trưa hôm nay đã nhận đc hàng	General	0	positive
0#103#0	ko phải ham rẻ đâu nhưng thấy sp này đứng top 2 áo thun bán chạy nên mua thử thì thấy ổn đấy các bạn ạ. vải sờ khá trơn mịn thích tay, chắc mặc ko nóng đâu. kiểu dáng ôm người khá body. có sale + hoàn xu nữa tính ra có 80k/cái đã gồm cả ship luôn, rẻ và tốt. đáng mua nhé. cho 5 	General	0	positive
41#55#0	shop giao hàng nhanh, đóng gói kỹ lưỡng, chất lượng tốt. vải hơi mỏng nhưng vải rất mát. phù hợp với giá tiền, lần sau sẽ ủng hộ nha	General	0	positive
0#24#0	Áo xinh lắm mọi người ơi Với giá này thì chất mình thấy cũng ok k quá dày Hình in rõ nét Nên mua nhé	General	0	positive
31#51#0	chất liệu:cũng tạm màu sắc:đẹp các bạn nên mua nhé!	General	0	positive
90#120#0	đúng với mô tả:vừa màu sắc:trắng thương hiệu việt nam nên ủng hộ. chất vải mặc rất thích. sẽ ủng hộ mua thêm vào lần sau	General	0	positive
47#92#0	áo đẹp săn được giá sale nên không đòi hỏi gì. nhưng khá bất ngờ vì áo đẹp hết nước chấm lun. vải có vẻ thoáng mát 	General	0	positive
