id	original_sentence	aspect	label_id	label
0#18#0	chất liệu:đẹp, mát màu sắc:trắng đúng với mô tả:có mua cho bố khá ưng, chưa kịp chụp bố đã đem giặt =))). lâu lắm mới tìm được shop có chất vải đẹp thế này. sẽ quay lại ủng hộ shop!	Material	0	positive
0#14#0	chất liệu:mỏng màu sắc:giống đúng với mô tả:hk giám mua thêm lần nữa	Material	2	negative
30#70#0	cám ơn đã gửi hàng rất nhanh, chất mát đẹp sẽ ung hộ nhiều hơn colmate	Material	0	positive
0#18#0	áo sờ thích dã man. shop bán đồ có tâm lắm luôn. mua săn sale giá bao rẻ	Material	0	positive
27#39#0	hộp xịn sò như đựng ip 14  chất mềm mát. rất ưng ý luôn nhé. cảm ơn shop. giá cả hợp lý, sẽ ủng hộ lâu dài nha shop oie	Material	0	positive
32#43#0	mua cho ba mình mặc nè, áo đẹp, vải dày dặn, ba mình khen quá trời với giá sale mà được cái áo như thế này quá ưng bụng luôn	Material	0	positive
33#48#0	giao hàng nhanh. hộp đẹp xịn xò. áo mềm , thoáng màu đẹp lắm nha nên nua	Material	0	positive
17#78#0	săn sale nên rẻ. vải thì chắc là do là áo polo thể thao nên vải mỏng nhưng mát.	Material	0	positive
0#24#0	chất vải sờ thấy mềm mịn, đường may đều đẹp chắc chắn. đóng gói gọn gàng. giao hàng nhanh. chồng mình mặc size xl, chiều ngang thì vừa nhưng hơi dài 1 tí. nói chung là hài lòng ạ. cho shop 5 sao!	Material	0	positive
59#91#0	đầu tiên là cảm ơn shop đã đóng gói và giao hàng cẩn thận. chất vải mặc mát, ko dày ko mỏng, đúng chuẩn size, riêng phần ống tay áo thì mình nghỉ nên may thun bo ống tay hơn chút thì sẽ đẹp hơn. sẽ ủng hộ tiếp	Material	0	positive
44#80#0	lần đầu mua nhưng shop giao hàng cực nhanh. áo bao đẹp vải mát lắm nha mọi người. đúng mẫu, đúng màu chuẩn luôn. ủng hộ shop dài dài luôn á.	Material	0	positive
53#83#0	màu sắc:hồng đúng với mô tả:so với hình thì nhạt màu chất liệu:mỏng vải vải mỏng tệ mình mong đổi hàng nhưng shop kh đồng ý nên chấp nhận lỗi do mình kh suy nghĩ kĩ trc khi chọn màu cân nhắc trc khi mua	Material	2	negative
52#62#0	chất liệu:thoáng mát màu sắc:đen đúng với mô tả:tốt áo chất ổn nhưng mới mặc thử thôi đã bị rút chỉ rồi chán k chịu đc giao hàng nhanh bọc hàng đẹp	Material	0	positive
46#74#0	giao hàng nhanh. đóng gói gọn gàng. form đẹp, vải đẹp mát có điều hơi mỏng	Material	1	neutral
0#22#0	chất liệu:đểu ,rất xấu màu sắc:ko đẹp ,màu nhợt nhạt đúng với mô tả:ko đúng như mô tả	Material	2	negative
0#27#0	ui chất vải siu đỉnh luôn á , đóng gói cẩn thận, tưởng về không kịp nma mình có nhắn tin cho shop thì shop sẽ nói anh shiper giao nhanh cho , shop trl siu nhanh luôn nhé, gất gất đáng mua	Material	0	positive
15#26#0	áo màu y hình, chất sờ mát, chưa mặc nên không biết có bị dão không	Material	0	positive
0#12#0	chất vải xấu. tiền nào của ấy thôi nên k dám kì vọng .chất này cho trẻ con mặt thì còn đỡ quê	Material	2	negative
69#77#0	chất liệu:vải màu sắc:đen đúng với mô tả:đúng với mô tả sản phẩm hơn mỏng	Material	2	negative
9#37#0	áo xinh, chất vải mướt, dày dặn okela, giá thật sự rất oke so với chất lượng và so với các local brand khác, sẽ ủng hộ dài dài ạ	Material	0	positive
0#12#0	Chất liệu:ok Màu sắc:be Giao hàng nhanh. Làn sau sẽ ủng hộ shop tiếp. Áo size L. Màu be	Material	0	positive
33#46#0	sản phẩm giống miêu tả của shop! chất liệu tốt! giao hàng nhanh nhưng dùng để tặng thì hơi chán do quá trình di chuyển!	Material	0	positive
0#14#0	chất liệu:mỏng đúng với mô tả:ko màu sắc:tốt ko được tốt	Material	2	negative
71#103#0	Đúng với mô tả:đúng Chất liệu:cotton Màu sắc:màu be Áo đẹp nha mấy bà, thấy chất vải dày dặn khá oke đó, giao hàng thì siêu nhanh, shop tư vấn nhiệt tình cực, ủng hộ shop tiếp	Material	0	positive
0#25#0	vải 3158 mà thấy hơi mỏng nhưng mà cũng ok la rồi , nên mua size s sẽ đẹp hơn ắ mn	Material	2	negative
40#51#0	Hàng đẹp chất lượng tốt giao hàng nhanh chất áo mát màu áo đẹp mặc lên đúng dáng xinh	Material	0	positive
56#103#0	Chất liệu:cotton Màu sắc:trắng Xinh lắm ưng vô cùng lun vải mát vừa đẹp vừa rẻ sẽ ủng hộ shop nhiều hơn	Material	0	positive
34#67#0	màu sắc:xanh aqua đẹp, màu chuẩn, vải thoáng khó, nhẹ có độ co giãn, giá cả rẻ, shiper thân thiện, nhiệt tình, shop tư vấn nhiệt tình, lần sau sẽ ủng hộ tiếp	Material	0	positive
38#56#0	Áo xinh cá , m6 size M qua mông xíu , vải dày dặn ok lắm , giao hàng nhanh lắm	Material	0	positive
112#119#0	màu sắc:trắng đúng với mô tả:ok chất liệu:k rõ giao hàng nhanh, đóng gói cẩn thận . shop trả lời ib nhiệt tình. vải đẹp. sẽ ủng hộ thêm	Material	0	positive
38#69#0	hàng giao nhanh đúng theo lịch đã báo vải mát thông thoáng rất ok nha!	Material	0	positive
38#68#0	chắc lượng sản phẩm tuyệt vời áo đẹp. hút mồ hôi tốt tụi co giãn tốt size đúng như đã miêu tả giao hàng nhanh còn có thư cảm ơn mua lần đầu như rất ưng sẽ có lần hai và lần 3 nữa like shop	Material	0	positive
0#53#0	vải mỏng, thô, lúc đầu nghĩ chất mềm nhưng không phải, hàng size nhỏ , mọi người mua thỳ nên lên 1-2 size so với bình thường. shop k đổi trả nên cân nhắc	Material	2	negative
40#52#0	quá rẻ . siêu lời luôn ấy, gói hàng kỹ, chất xịn mịn rẻ k. ủng hộ shop tiếp, mong shop luôn giữ vững những sản phẩm như thế này, phát huy những sản phẩm chất lượng hơn, tốt hơn, rẻ hơn cho người tiêu dùng, đặc biệt là sinh viên bọn em, chúc shop luôn thành công, bền vững	Material	0	positive
75#102#0	chất liệu:đúng với miêu tả màu sắc:trắng mình lấy video của áo màu đen nha vải êm, mềm mịn, thoáng mát nên mua thử nha mn	Material	0	positive
32#45#0	Màu sắc:trẳng Đúng với mô tả:có Chất liệu:mát Hàng ok nha mn , đóng gói hàng cẩn thận giao hàng nhanh . Chất vải mát đẹp nha , qua ok	Material	0	positive
0#12#0	chất liệu:ok màu sắc:trắng đúng với mô tả:ok mua lại lần 2 shop. oke áo đẹp	Material	0	positive
39#65#0	lần đầu mua của hãng, quần áo rất đẹp, vải chất lượng, rất ưng ý. hộp đựng sp đẹp, có thể tặng quà, lịch sự, sang trọng. mua đợt giảm giá và nhận quà tặng 1 quần cotton đẹp, túi đựng nữa. nhân viên trao đổi lịch thiệp. giao hàng hơi lâu do mùa dịch thôi.	Material	0	positive
40#54#0	Đúng với mô tả:đúng Màu sắc:hồng pastel Chất liệu ổn ạ	Material	0	positive
0#62#0	Thực ra nếu mà chê thì cũng k có gì để chê vì vải cũng dày dặn hình in sắc nét. Có điều, thay vì nói cổ tròn thì phải nói là áo này cổ cao. Nó vừa khít quanh cổ mình luôn. Mặc lên đô vật lắm các bạn nữ có da thịt nên cân nhắc. Người có ngực mặc áo phông cần tìm loại có hở cổ cơ.cminhf còn mua size to hơn ng r ấy nhé	Material	0	positive
23#37#0	áo đẹp lắm nha quý dị. chất coton mát, đường may xịn sò. nên mua nha các bác. e mua màu xanh ngọc + hồng pastel xinh cực kỳ. cho ông ny mặc trẻ ra mấy chân kính.	Material	0	positive
24#39#0	chất lượng sản phẩm ok, vải đẹp mặc mát. đóng gói chắc chắn, siêu rẻ	Material	0	positive
62#74#0	chất liệu:vải màu sắc:đen đúng với mô tả:đung giao hàng nhanh vải hơi mỏng	Material	2	negative
7#27#0	áo đẹp chất vải khá dày dặn form đẹp giá rẻ nên mua nha mn mình mua cho ck 3 4 lần rồi từ quần đến áo sẽ ủng hộ shop dài dài nha	Material	0	positive
23#41#0	hàng đẹp chưa lắp thử, chất luêuj tốt đẹp ngon 5 sao, mẫu max đẹp	Material	0	positive
0#13#0	chất liệu:tốt màu sắc:đẹp đúng với mô tả:ok sản phẩm đóng gói rất đẹp, chất liệu phù hợp với giá tiền, chính sách tốt, phản hồi nhanh, nên mua mng nhé	Material	0	positive
47#72#0	đặt áo màu be nhưng màu be của shop thì lạ lắm chất vải cũng bình thường phù hợp với giá tiền không bị nhão nhưng màu áo thì rất chê nha cảm giác mặc lên người là càng đen da hơn	Material	1	neutral
0#50#0	chất liệu giống hình, không cần miêu tả nhiều thêm, nhìn chung là chất ổn, form ôm dáng, với giá 99k sẽ là lựa chọn hàng đầu.	Material	0	positive
0#27#0	chất liệu:chất liêu vải tốt màu sắc:giao đúng màu đúng với mô tả:size chuẩn như mô tả đóng gói cẩn thận, sản phẩm quá tốt so với giá bán.	Material	0	positive
0#11#0	áo quá mỏng	Material	2	negative
75#108#0	shop giao hàng nhanh, đóng hàng cẩn thận. mua hàng của shop nhiều lần rồi, chất vải đẹp, dày dặn, ko bị nhăn, giá cả lại rất ok nha	Material	0	positive
146#156#0	màu sắc:đúng đúng với mô tả:đúng chất liệu:vải mình cao 1m73 nặng 80 kg mặc size 2xxl hơi rộng và áo khá dài. các bạn nên mặt đúng với chiều cao. áo mặt mát	Material	0	positive
32#53#0	áo rất đẹp, shop giao đúng màu. chất vải dày dặn, mát. đóng gói kỹ càng chắc chắn, giao hàng nhanh ,sẽ tiếp tục ủng hộ shop vào lần sau.	Material	0	positive
12#33#0	màu sắc:đẹp chất liệu:bị rách 1lỗ	Material	2	negative
62#77#0	Màu sắc:bé nhạt Chất liệu:cotton Áo đẹp nha. Cskh nhiệt tình. Chất áo dày dặn siu xứng với giá tiền. Chắc ủng hộ shop mãi thoai	Material	0	positive
51#62#0	chất liệu:ko giống màu sắc:trắng đúng với mô tả:ko áo rất mỏng	Material	2	negative
13#25#0	màu sắc:đúng chất liệu:ok đúng với mô tả:không chử của mẫu thì to nhưng lấy hàng thì chử nhỏ	Material	0	positive
46#63#0	Đúng với mô tả:đúng Màu sắc:đẹp Chất liệu:tốt Quần đẹp, dày dặn, lên form chuẩn, giao hàng nhanh, đóng gói cẩn thận	Material	0	positive
0#25#0	hàng vải mát, co giãn nhẹ giao hàng lâu quá lâu -.- mất tới 5-6 ngày	Material	0	positive
52#66#0	màu sắc:đúng chất liệu:mát, đẹp đúng với mô tả:8/10 vải áo rất mát, hình in đẹp tuy nhiên phần cổ rất chật, độ dài vai ko hợp lí nên mặc lên form rất xấu	Material	0	positive
30#44#0	áo giao đúng size và màu sắc, vải mịn và mát, ôm form đẹp, giá lại rẻ mà được áo thun ưng ý. cám ơn shop vì hàng giá hạt dẻ mà chất lượng!	Material	0	positive
74#99#0	màu sắc:trắng đúng với mô tả:giống trên ảnh nha chất liệu:không biết kích thước rất rộng so với tôi . áo vải mỏng lắm nhưng đẹp k có chỉ thừa nên mua nha 	Material	2	negative
37#51#0	đúng với mô tả:đúng màu sắc:đúng mẫu chất liệu:oklà	Material	0	positive
0#13#0	chất liệu:xấu màu sắc:vàng chói đúng với mô tả:sai size nhỏ xấu vải mỏng ,áo này cho không còn không muốn lấy ạ,thực sự xấu lắm mn ơi mình lười chụp ảnh ý chứ nhìn áo còn kh muốn cầm mà;)))	Material	2	negative
58#70#0	chất liệu:vải đẹp màu sắc:màu be đã mua nhiều lần ở shop. vải hơi mỏng phù hợp với giá tiền.	Material	1	neutral
33#51#0	hình ảnh mang tích chất minh hoạ áo mỏng nhẹ mát mẻ chọn size theo bảng quy đổi vừa in đúng gói xịn xò ok	Material	0	positive
96#113#0	Màu sắc:trắng Chất liệu:tốt Đúng với mô tả:đúng Hàng giao nhanh, áo đẹp, vừa người, áo mặc đẹp. Chất liệu rất tốt. Sẽ tiếp tục mua đò của shop	Material	0	positive
44#81#0	quần rất đẹp và dễ mặc, m và l đều vừa hết. tuy nhiên chất thô nên rất dễ bị nhăn hêhe	Material	2	negative
10#40#0	vừa form, nhưng chất liệu có vẻ hơi nóng, mặc lên chuẩn size theo tư vấn của shop, phù hợp vs giá tiền	Material	2	negative
100#115#0	ảnh cận chất cho mọi người xem nhé ạ. mình đã mua 3 lần ở shop nên mọi người yên tâm là màu áo đẹp, chất đẹp nhé ạ.	Material	0	positive
53#69#0	Màu sắc:be Đúng với mô tả:đúng Chất liệu:vải Áo đẹp, vải k mỏng k dày, chất lượng đi đôi với giá tiền.	Material	1	neutral
0#11#0	Áo chất đẹp, đúng form, vải mềm mịn, mặc thoải mái, màu như hình	Material	0	positive
83#123#0	đúng với mô tả:ddung màu sắc:xanh chất liệu:thun ddax nhận được hàng rồi shop nhé. vải thun khá mềm , mát , mịn tay lắm nhé , size chuẩn , maejc vào khá mát thoải mải lắm luôn nè , mua cho chồng râdt thích	Material	0	positive
7#41#0	Áo đẹp mặc thoái mái chất liệu thoáng mát nên mua Hình ảnh và video mang tính chất nhận xu	Material	0	positive
52#96#0	chất liệu:mỏng quá màu sắc:đúng đúng với mô tả:đúng mỏng quá dễ bị dãn mặc mùa hè thì thoáng mát nhưng giá ổn nên như vậy cũng tạm đc	Material	2	negative
24#39#0	Giao hàng tầm 3-4 ngày, chất áo thấy ổn. Mua sale giá hợp lý!!!	Material	0	positive
0#19#0	chất áo đẹp,mặc mát, dáng áo chuẩn size,vừa và đẹp,màu áo giống ảnh. giá tiền quá rẻ so với chất lượng của áo.	Material	0	positive
12#33#0	Màu áo đẹp, chất vải mỏng khá mát, tuy nhiên mình thấy tay áo hơi dài.	Material	0	positive
27#68#0	đẹp nhé cho shop 5 sao nha sờ chất ok còn mặc mới biết mát hay không	Material	0	positive
0#10#0	áo hơi dày màu đậm hình thêu cug đẹp	Material	1	neutral
19#35#0	đóng gói cẩn thận, vải khá là okela. nhùn xinh xinh dễ thương	Material	0	positive
26#45#0	áo đã mua 2 lần, rất đẹp, vải mát, không nhăn mặc vừa người cao 1m75	Material	0	positive
25#37#0	đã nhận được hàng,áo đẹp chất vải mịn shop uy tín giao đúng hàng đúng mẫu và nhanh chóng mn nên mua ở shop này nha cảm ơn shop cảm ơn shope,tặng shop 5*	Material	0	positive
0#28#0	chất liệu:mát nhưng hơi mỏng màu sắc:xanh da trời đúng với mô tả:mình thích mẫu áo dày dặn hơn 1 chút, áo này hơi mỏng. để mua thêm vài mẫu coi có nẫu nào hợp ý khôn	Material	1	neutral
94#112#0	Màu sắc:đen Chất liệu:vải thoáng, mát Đúng với mô tả:quá đúng mình 1m58 mặc dài qua mông nha, vải ok lắm mặc mát nên mua nha mình sẽ ủng hộ shop dài dài	Material	0	positive
35#47#0	màu sắc:nhạt đúng với mô tả:tạm ổn vãi hơi mỏng may kh chi tiếc lắm nhma với giá cả như này thì ok r	Material	2	negative
73#89#0	màu sắc:như ảnh đúng với mô tả:đúng sản phẩm rất tốt so voeis giá tiền . chất vải mát nha	Material	0	positive
0#43#0	chất áo dùng được không quá nóng cho mùa hè, dùng được cả cho mua đông lần hè	Material	0	positive
0#7#0	Vải mát, nói chung ko chê được cái áo, giá cả thì ráng săn sale sẽ hời hơn	Material	0	positive
64#78#0	chất liệu:xấu màu sắc:giống đúng với mô tả:không đúng với mô tả áo vải quá xấu ko giống ảnh tệ . chấm 1 sao	Material	2	negative
0#68#0	áo đẹpp dày nên mua nha mng ơi áo ở ngoài nhìn xinh lắm ưng chất vải lần sao sẽ ghé ủng hộ shop nữa	Material	0	positive
88#102#0	đúng với mô tả:màu trong hình ảnh rất đậm mà lúc về màu rất là nhạt, chỉ có 1 chút hồng chất liệu:mỏng màu sắc:không đúng với mô tả	Material	2	negative
26#30#0	chất liệu:vải màu sắc:đen mỏng	Material	2	negative
0#16#0	chất liệu:ko tốt đúng với mô tả:giống với h. ảnh màu sắc:tốt	Material	2	negative
0#18#0	chất liệu:vải mượt đúng với mô tả:gần đúng màu sắc:đen nói chung cũng tạm, đường may còn chưa khít, tiền nào của nấy thôi, ai mua nhớ xem xét	Material	0	positive
14#27#0	áo vừa người, vải cũng okie mà giá lại tốt. giao rất nhanh, đặt chủ nhật mà sáng thứ 3 giao rồi	Material	0	positive
15#22#0	áo đẹp y hình, vải đẹp, vừa size, giao hàng nhanh. đóng gói chắc chắn. rất đáng tiền	Material	0	positive
9#16#0	Aoa đẹp, vải tốt, rất hài lòng về chất lượng sản phẩm, shiper thân thiện	Material	0	positive
51#59#0	chất liệu:cotton su đúng với mô tả:80% màu sắc:đen vải mỏng , hình in có phần nhỏ , dễ phai hoa 	Material	2	negative
29#41#0	mua hàng lần 2 rồi, rất ok , chất vải đẹp, đáng mua, sẽ ủng hộ shop lần nữa, hàng giống hình. cho shop 5 sao	Material	0	positive
48#55#0	chất liệu:k biet màu sắc:be đúng với mô tả:dung áo mỏng phù hợp với giá tiền màu cũng khá đẹp	Material	1	neutral
98#111#0	chất liệu:cotton màu sắc:đẹp đúng với mô tả:đúng shop giao hàng nhanh, đóng gói hàng đẹp cẩn thận.áo sờ mát tay đúng với giá tiền	Material	0	positive
27#40#0	màu sắc:dên đúng với mô tả:vải nóng, xót	Material	2	negative
73#84#0	chất liệu:vải đúng với mô tả:đúng màu sắc:giao hàng bị nhầm màu áo xinh, vải dày dặn, cao m5 mặc sz l oke la nhưng shop giao nhầm màu nên vote 4*	Material	0	positive
59#81#0	rất tốt, đóng gói cẩn thận, đầy đủ hàng, không bị móp méo. chất lượng hàng khá ok, màu sắc đẹp, mặc dễ chịu	Material	0	positive
58#71#0	giá cả phải chăng, chất lượng sản phẩm tốt, áo rất đẹp và vải mặc ưng ý. giao hàng nhanh chóng và đóng kiện hàng tỉ mĩ. 5 sao cho shop !	Material	0	positive
72#103#0	chất liệu:dày và nóng màu sắc:đúng đúng với mô tả:10 size và màu chuẩn, nhưng chất liệu thì nóng lắm nè	Material	2	negative
129#144#0	thật bất ngờ với giá 158k săn sale 2 chiếc áo chất xịn xò luôn ạ. dày dặn. mát tay. mh sẽ ủng hộ shop dài tại săn dc sale rẻ quá mà chất lại đẹp	Material	0	positive
4#23#0	ổn. vải thoáng mát, mịn. mà góp ý xíu là tay áo ngắn quá, mặc không dám giơ tay lên cao quá mặt vì sợ ng đối diện thấy phần dưới cánh tay	Material	0	positive
29#44#0	áo giống hình siêu đẹp luôn, vải đẹp mặc mát, mà mình mua màu này hơi tối, sẽ mua thêm 1 chiếc màu khác. ny cao 1m77 nặng 65kg mặc size xxl thoải mái nhé.	Material	0	positive
56#71#0	chất liệu:vãi mỏng còn to đúng với mô tả:đúng với mô tả nhưng mỏng dính	Material	2	negative
47#124#0	chất liệu:mỏng màu sắc:trắng đúng với mô tả:ko áo mỏng hơn rất nhiều so với tưởng tượng, chất vải xấu, giặt 1 lần đã chảy xệ, ncl k nên mua	Material	2	negative
0#13#0	chất liệu:tốt màu sắc:đúng mô tả, giai đúng màu mặc thoái mái. thoáng mát	Material	0	positive
88#134#0	Chất liệu:tốt Đúng với mô tả:đúng Màu sắc:trắng Giao hàng khá nhanh, mọi người nên mua, vải ổn không quá dày mà mặc cũng ko lộ đâu nha, m5 mặc qua mông á ai thích rộng thì mua nha.	Material	0	positive
17#77#0	Giao hàng nhanh, chất vải dày dặn, không nhăn nhưng có lẽ mặc lên sẽ hơi nóng, hình in đẹp sắc nét, m74 55kg mặc size l hơi rộng 1 xíu nhưng vẫn oke	Material	1	neutral
31#43#0	Đúng với mô tả:yes Màu sắc:đen Chất liệu:ổn Đẹp nha mọi người ơi, rẻ nhưng chất lượng nè, mua ngay thoi nào sắm cho 1 một em như thế ngay nào mọi người ơi chần chừ gì nữa mà không mua, đáng số tiền bỏ ra nha mua ngay thôi nào	Material	0	positive
108#143#0	chất liệu:vải, hơi mỏng quá màu sắc:trắng đúng với mô tả:đúng áo form rất rộng, hình bông hoa in lên áo đẹp nhưng vải quá mỏng, lộ đồ bên trong	Material	2	negative
0#15#0	chất áo dày dặn ,giá cả phải chăng ,k nghĩ hàng sẽ đẹp và chất ntn luôn á ,sẽ ủng hộ lần sau ,chủ shop tư vấn nhiệt tình ^^	Material	0	positive
69#82#0	màu áo bên ngoài đậm màu hơn, áo xanh lá cây mà sáng hơn trong hình, chất vải mỏng, giá cả hợp lý	Material	1	neutral
51#67#0	màu sắc:nâu đúng với mô tả:đúng vs mô tả chất liệu:vải vãi hơi mỏng nhưng phù hợp vs giá cả tốt sẽ quay lại ủng hộ shop sau	Material	1	neutral
69#76#0	chất liệu:thun đẹp màu sắc:đen trắng đúng với mô tả:chuẩn áo rất đẹp vải dày chuẩn fom nên mua nha mn	Material	0	positive
17#39#0	giao hàng nhanh, chất lượng tốt mặc mát, lần đầu tiên đặt của shop cảm thấy rất ưng ý. hình ảnh, video mang tính chất minh hoạ, sẽ tiếp tục mua ủng hộ shop	Material	0	positive
0#65#0	chất vải đẹp thoáng mát, mặc mát lắm co giãn ai cũng khen đẹp hết.	Material	0	positive
25#58#0	áo về đúng ngày đúng mẫu chất liệu mỏng quá mùi áo kh thơm ống tay quá dài nhiều chỉ thừa (cân nhắc trc khi mua.quá thất vọng:))	Material	2	negative
44#109#0	mấy năm nay toàn dùng đồ của hãng. hàng rẻ, vải mặc mềm thích nhưng không bền nên chỉ mặc đc mùa rưỡi là thay. mẫu mã k đa dạng lắm nên đợt này đặt lại mẫu mũ cho ck mặc.	Material	1	neutral
51#68#0	Màu sắc:đúng Chất liệu:ko bt Đúng với mô tả:đúng , vải đẹp , mặt mát ko chỉ có thừa Giao nhanh lắm nha, mới đặt hqua hnay nhận đc hàng rùi Áo ko quá mỏng , ko dày , nói chung là oce hợp giá tiền nên mua nha	Material	0	positive
0#15#0	áo chất vải tốt . shop phụ vụ tốt đặt trong ngày shop gửi luôn cho bên ship . giao hàng nhanh . lần nào mua xong cũng được tặng card	Material	0	positive
19#72#0	áo rất ưng luôn ạ, tuy nhiên giặt rất nhiều lần mới hết bụi vải đen luôn mình cao 1m61 nặng 45kg mặc size m thoải mái	Material	1	neutral
0#17#0	vải mềm, sờ thích, giá hợp lí, giao hàng nhanh. mua hộ ck. nói chung ưng ý.	Material	0	positive
36#64#0	giao hàng nhanh, đóng gói cẩn thận, sản phẩm thoán mát và xịn sò. lần sau sẽ tiếp tục ủng hộ.	Material	0	positive
20#38#0	đúng với mô tả:đúng chất liệu:hơi nóng màu sắc:oke suy nghĩ kĩ trước khi mua	Material	2	negative
15#23#0	đúng với mô tả:hơi mỏng màu sắc:trắng	Material	1	neutral
0#30#0	áo vải mỏng mặc mùa hè rất mát . phần chữ in cx khá rõ . nhưng để mà dùng lâu , giặt với máy giặt thì chắc sẽ dễ hỏng chữ 	Material	0	positive
65#76#0	đổi tra hàng rất uy tín , gói hàng cẩn thận , đẹp , mẫu áo đẹp , chất vải ok giao hàng nhanh , mình xẽ luôn ủng hộ shop	Material	0	positive
12#23#0	sản phẩm ok mặc khá mát, tư vấn nhiệt tình :)))))))))))))))))	Material	0	positive
20#33#0	đúng với mô tả:đúng chất liệu:bth màu sắc:sai màu	Material	1	neutral
92#118#0	màu sắc:đen đúng với mô tả:đúng chất liệu:oke mình mua 1 cái thấy ưng nên mua thêm cái nữa. mặc mát thoáng khí dễ chịu, shop giao hàng nhanh, đóng gói cẩn thận. mình rất hài lòng	Material	0	positive
0#21#0	chất liệu:nhẹ, co dãn màu sắc:khác một chút do ánh sáng đúng với mô tả:đúng về áo thì tay áo ko quá ôm, những bạn nam tay to xíu vẫn mặc đc quần co dãn, hợp túi tiền	Material	0	positive
56#75#0	Giao hàng nhanh, đóng gói cẩn thận, mua đc giá rẻ, 60k. Chất mỏng, mát, mịn, màu khá đẹp, hình in nét.	Material	0	positive
18#51#0	quá là đẹp luôn , chất vải dày dặn mịn mướt, xịn xò, m67 50kg size m vừa đẹp , xl cho ny mà muốn hốt bận luon ó. tuỵt zời, quá rẻ so với chất lượng. mua đi hong tiếc đoá mn. bận đi chơi đi học đi làm đều đẹp :>>	Material	0	positive
0#104#0	chất liệu:mỏng nóng biết là rẻ nên k mong muốn đc gi nhưng mà mình mặc lộ hết bên trong lại nóng mà mỏng còn ship sai mẫu cho mình	Material	2	negative
20#35#0	mua 2 áo, cái cổ bẻ chất vải mát ổn hơn cái cổ tròn. nhưng cung cho shop 5 sao.	Material	0	positive
127#154#0	Cùng 1 mẫu áo, màu áo luôn nhưng chất liệu vải khác nhau 1 chút. Áo đầu mình nhận được chất dày và đnah hơn, áo đứng form hơn. Áo sau chất mềm co dãn hơn. Form áo to phù hợp cho các bạn thích mặc dài rộng. Ncl giá tiền phù hợp với chất lg sp.	Material	0	positive
0#19#0	chất liệu :hơi nóng màu sắc :sai chữ	Material	2	negative
45#53#0	chất liệu:vỏng đúng với mô tả:bt màu sắc:đen vải mỏng	Material	2	negative
29#37#0	chất liệu:cotton màu sắc:đen vải mỏng.không giống trong hình, chất không đẹp lắm mà hình in bị lỗi,nhòe	Material	2	negative
0#20#0	áo nhận được rất mát, chưa kể shop hopx trợ nhiệt tình, mình đặt nhầm size nhưng shop hỗ trợ đổi	Material	0	positive
45#67#0	Chất liệu:vải Màu sắc:be Đúng với mô tả:đúng áo kh mỏng cũng kh dày, nhưng đc cái chất lượng nha, tui cao m6 mặc size L tới mông. hình ảnh kh lquan tới spham	Material	1	neutral
58#80#0	đúng với mô tả:hình in nổi chất liệu:hơi mỏng màu sắc:nâu chất liệu vải hơi mỏng hình in cũng đẹp mà giặt máy sẽ bị chóc ra nên giặt tay nha mọi người. ( lưu ý: tiền nào chả đó )	Material	2	negative
60#71#0	hình ảnh mang tính chất minh hoạ , shop đóng gói cẩn thận , áo chất đẹp , giao hàng nhanh	Material	0	positive
60#78#0	Đúng với mô tả:đúng nuôn Màu sắc:màu hồng nhưng hơi ngả cam Chất liệu:mềm, mát Màu chưa hồng lắm nhưng mà chất lượng vải các thứ okok, sốp đáng iu đáng iu, giao hàng bao nhanh nuôn nên là 10 đỉm	Material	0	positive
44#78#0	mua theo size mô tả mà chật quá k mặc được .nhưng chất lượng áo tốt sẽ mua lại	Material	0	positive
42#60#0	màu sắc:trắng sọc đen đúng với mô tả:dung chất liệu:đẹp, mát	Material	0	positive
31#38#0	Chất lượng sản phẩm tuyệt vời, vải đẹp, giao rất nhanh, đóng gói cẩn thận	Material	0	positive
42#59#0	màu sắc:đúng chuẩn màu đúng với mô tả:oki chất liệu:vải mát shop giao hàng nhanh, gói hàng siêu chất lượng và cũng dth lắm ạ. ủng hộ shop	Material	0	positive
14#23#0	Áo to và rộng Vải mát ạ hình in đẹp Giao hàng nhanh Nên mua hdhxv	Material	0	positive
51#77#0	áo đẹp form suông nên ae nào có da thịt mặc sẽ đẹp,chất ổn chưa đc gọi là mát săn sale với giá 75k quá oke nên mua mn nhé	Material	0	positive
50#80#0	màu sắc:đen đóng gói hoàn hảo, kiểu dáng rất đẹp, chất không thể nói là mát được.	Material	1	neutral
0#23#0	chất vải xịn sờ mát tay, vừa vặn, lần thứ 2 mình mua của shop vẫn cứ là chim ưng, lầm sau lại ủng hộ tiếp	Material	0	positive
48#86#0	chất liệu:vải đẹp phải nói là đóng gói quá đẹp, nhìn rất thích, áo vải mát, không nóng, đáng đồng tiền nha	Material	0	positive
0#78#0	chất áo mặc mát, rất thích, đặc biệt không bị nhăn khi giặt máy, rất nhanh khô.	Material	0	positive
59#90#0	chất liệu:poly màu sắc:đen đúng với mô tả:đúng áo vừa vặn, vải mặc mát, mặc siêu thoải mái. đóng gói cẩn thận.	Material	0	positive
74#86#0	chất liệu:mỏng k đc giày dặn lắm màu sắc:nâu đúng với mô tả:k đc đúng lắm vải hơi mỏng nma đóng gói hàng cẩn thận nhé! mk mua màu nâu nên nhìn mỏng lắm	Material	2	negative
